year,decade,unique_words,density,unique_words_raw,density_raw,nouns,verbs,adjectives,syllables,most_used_term,most_used_freq,curses,total_curses,reading_score,sentiment,charted
1982,1980,110,347,155,806,159,277,36,182,love,38,0,0,12.674516129,0.9999,1
1982,1980,45,135,83,307,73,74,5,88,love,20,0,0,3.64241042345,0.998,1
1982,1980,33,103,62,231,55,81,10,58,gonna,18,0,0,1.66277056277,-0.6273,1
1982,1980,44,162,82,348,86,80,17,81,love,14,0,0,3.78655172414,0.9976,1
1982,1980,37,162,69,266,88,65,29,79,let,26,0,0,2.9845112782,0.9081,1
1982,1980,30,69,52,145,32,38,11,57,gonna,4,0,0,1.77862068966,0.296,0
1982,1980,22,54,42,115,23,19,12,47,live,5,0,0,1.18260869565,0.872,1
1982,1980,30,94,57,224,39,53,22,59,tri,9,0,0,1.80803571429,0.9803,0
1982,1980,41,103,75,241,62,48,4,79,way,14,0,0,2.95804979253,0.8442,1
1982,1980,55,72,89,167,44,35,9,104,fuck,5,1,6,4.87850299401,-0.9877,0
1982,1980,52,103,86,263,64,27,14,105,eye,11,0,0,4.19102661597,-0.8225,1
1982,1980,26,27,48,84,11,28,7,46,make,2,0,0,2.4319047619,-0.8689,0
1983,1980,58,112,102,327,37,120,10,108,suppos,11,0,0,4.54724770642,0.5924,1
1983,1980,59,94,100,234,33,62,13,107,see,4,0,0,4.09572649573,0.9337,1
1983,1980,61,134,65,152,75,17,29,81,de,7,0,0,3.99149122807,0.0,0
1983,1980,76,279,113,683,165,149,38,127,love,28,0,0,9.86414348463,0.9993,1
1983,1980,51,178,86,385,59,102,19,87,think,24,0,0,4.48649350649,0.7506,1
1983,1980,65,101,99,222,47,56,16,114,walk,12,0,0,4.75945945946,0.9551,0
1983,1980,52,92,84,233,36,63,8,87,life,8,0,0,3.10600858369,0.9735,1
1983,1980,39,82,69,183,42,46,7,71,tonight,14,0,0,2.4981420765,0.995,1
1983,1980,11,19,19,40,7,5,9,25,riot,4,0,0,2.565,-0.8625,0
1983,1980,51,127,86,291,55,86,27,93,photograph,22,0,0,3.64113402062,0.9836,1
1983,1980,72,108,103,203,45,23,35,112,buy,6,0,0,4.82034482759,0.9524,0
1983,1980,35,115,64,251,31,75,11,63,heart,13,0,0,2.05175298805,0.9756,1
1983,1980,36,100,64,180,53,38,5,67,promis,21,0,0,2.31222222222,0.9747,1
1983,1980,38,158,67,312,55,79,28,70,time,41,0,0,2.90743589744,0.9914,1
1983,1980,42,92,67,224,47,52,8,79,alway,13,0,0,2.86160714286,0.9273,1
1983,1980,61,168,109,397,85,108,13,112,gonna,24,0,0,5.14896725441,0.8225,1
1983,1980,36,112,69,318,78,77,12,74,tumbl,32,0,0,3.00591194969,-0.8343,1
1983,1980,69,145,107,323,68,35,38,111,hous,18,0,0,4.70510835913,0.9761,1
1983,1980,84,212,125,448,82,117,52,145,babi,16,0,0,6.80919642857,0.9967,1
1983,1980,65,146,101,312,88,36,26,108,puttin,17,0,0,4.34461538462,0.9896,1
1983,1980,65,109,101,235,38,64,17,108,babi,5,0,0,4.1229787234,0.9786,1
1983,1980,47,148,70,299,52,57,34,83,ca,14,0,0,3.14558528428,0.9921,1
1983,1980,41,90,63,167,47,32,15,72,night,9,0,0,2.6174251497,-0.9442,1
1983,1980,55,200,88,442,122,56,20,96,danc,44,0,0,5.5528959276,0.9331,1
1983,1980,59,124,95,308,65,50,27,110,heart,15,0,0,4.47428571429,0.9839,1
1983,1980,35,135,59,370,66,119,14,65,love,47,0,0,3.50297297297,0.9997,0
1983,1980,43,168,78,410,99,47,34,75,beat,49,0,0,4.36853658537,-0.9584,1
1983,1980,52,147,86,321,74,55,35,98,love,19,0,0,4.25249221184,0.9985,1
1983,1980,44,97,70,212,46,54,5,77,love,16,0,0,2.5958490566,0.9982,1
1983,1980,82,312,123,661,125,141,61,130,around,23,0,0,9.60072617247,0.9959,1
1983,1980,45,92,81,203,53,30,18,84,lord,20,0,0,3.19275862069,0.34,0
1983,1980,92,182,136,430,53,84,35,152,tell,22,0,0,6.7711627907,0.9931,1
1983,1980,39,131,71,370,37,122,16,75,love,20,0,0,3.82189189189,0.9979,1
1983,1980,34,53,61,143,20,44,7,66,love,7,0,0,2.58615384615,0.9937,1
1983,1980,61,101,96,210,50,28,7,100,oh,10,1,1,3.92904761905,-0.7184,1
1983,1980,36,75,63,164,20,62,6,72,love,21,0,0,2.71048780488,0.9985,1
1983,1980,22,30,42,74,18,11,6,51,beat,4,0,0,3.71243243243,-0.7269,0
1983,1980,24,44,37,68,10,27,9,40,keep,13,0,0,2.52117647059,0.8885,1
1983,1980,72,97,110,217,30,44,22,127,oh,6,0,0,5.21599078341,0.8987,1
1983,1980,62,114,100,287,66,79,10,112,let,13,0,0,4.47487804878,0.9607,1
1983,1980,66,90,104,204,36,40,21,107,beat,9,0,0,4.49921568627,0.9571,0
1983,1980,65,117,108,308,43,76,22,110,take,7,0,0,4.47428571429,0.9847,1
1983,1980,38,144,65,229,107,17,18,72,let,40,0,0,2.41004366812,0.7783,1
1983,1980,56,176,82,302,139,41,8,89,whi,43,0,0,3.73748344371,0.9118,1
1983,1980,81,227,125,445,96,87,68,150,littl,18,1,1,6.96752808989,0.9928,1
1983,1980,20,39,39,78,21,19,2,34,loser,13,0,0,0.72358974359,-0.9839,0
1983,1980,37,93,60,230,18,77,15,64,know,18,0,0,1.98347826087,0.9846,0
1983,1980,50,81,83,192,61,18,10,86,–,11,0,0,3.20541666667,0.5267,1
1983,1980,39,50,70,140,31,21,8,76,night,4,0,0,3.54571428571,0.9001,0
1983,1980,50,61,86,147,29,31,10,98,life,3,0,0,5.00666666667,-0.5983,0
1983,1980,71,204,112,509,136,107,13,125,em,52,0,0,7.0578388998,0.9337,1
1983,1980,50,166,81,360,85,31,47,91,hard,31,0,0,4.41277777778,0.9844,1
1983,1980,80,149,123,331,65,60,19,133,oh,25,0,0,5.3913897281,0.5859,1
1983,1980,51,92,82,197,24,60,12,89,go,4,0,0,3.25096446701,0.5417,0
1983,1980,62,113,103,326,45,105,20,108,love,9,0,0,4.55920245399,0.9279,1
1983,1980,41,51,44,56,27,7,15,58,ich,6,0,0,10.9994285714,-0.9682,0
1983,1980,23,49,50,164,19,36,9,52,love,6,0,0,1.27146341463,0.9928,1
1983,1980,52,151,83,333,83,36,21,84,oh,14,0,0,3.62657657658,-0.2023,1
1983,1980,70,117,107,290,43,62,13,130,rockin,22,0,0,5.15965517241,0.9774,1
1983,1980,81,216,120,495,113,128,17,132,hit,17,1,1,6.91666666667,0.969,1
1983,1980,22,32,44,115,9,49,8,42,caus,3,0,0,0.669565217391,0.8807,1
1983,1980,32,53,34,59,37,1,9,44,que,6,0,0,7.045,0.8126,0
1983,1980,46,88,76,194,36,52,12,79,man,6,0,0,2.72515463918,0.9081,0
1983,1980,60,176,99,367,80,88,22,100,heart,14,0,0,4.64525885559,0.9819,1
1983,1980,60,134,85,237,54,47,12,99,love,16,0,0,3.62911392405,0.9943,1
1983,1980,50,57,87,129,26,29,8,97,love,4,0,0,5.62286821705,0.9413,1
1984,1980,37,108,70,238,29,73,14,68,know,11,0,0,2.07142857143,0.9931,1
1984,1980,29,62,51,139,13,66,11,53,got,13,0,0,1.24928057554,0.9903,1
1984,1980,70,145,117,354,45,95,43,128,get,9,0,0,5.30666666667,0.0315,1
1984,1980,40,86,70,199,44,35,12,71,right,8,0,0,2.13005025126,0.9565,1
1984,1980,41,81,72,205,38,69,12,73,guess,9,0,0,2.51195121951,0.7717,1
1984,1980,65,126,103,337,61,61,33,103,dream,17,0,0,4.25652818991,0.994,1
1984,1980,25,80,42,143,23,24,26,46,like,12,0,0,0.935804195804,0.9967,1
1984,1980,60,158,89,313,92,52,24,104,danc,11,0,0,4.18076677316,-0.979,1
1984,1980,36,123,63,361,31,87,35,70,hear,16,0,0,3.71808864266,0.9524,1
1984,1980,71,130,76,152,103,12,16,95,que,7,0,0,4.515,0.0,1
1984,1980,65,98,112,269,33,77,17,125,oh,12,0,0,4.96327137546,0.8519,1
1984,1980,47,108,86,306,58,72,2,96,dream,20,0,0,3.96196078431,0.9831,1
1984,1980,57,118,90,295,56,74,32,93,uptown,17,0,0,3.59,0.9877,1
1984,1980,46,122,81,234,82,29,9,88,night,20,0,0,3.13760683761,0.8591,0
1984,1980,72,157,114,361,54,66,32,123,ah,12,0,0,5.45049861496,0.9939,1
1984,1980,46,84,79,211,48,34,15,76,love,6,0,0,2.56023696682,0.9942,1
1984,1980,41,149,71,339,57,93,11,71,oh,36,0,0,3.12138643068,0.9517,1
1984,1980,17,58,23,206,15,56,21,23,get,18,0,0,-0.372524271845,0.4215,0
1984,1980,49,166,56,181,91,15,39,69,que,13,0,0,3.61434254144,0.9738,1
1984,1980,89,239,137,523,114,111,39,149,parti,23,1,1,7.91175908222,0.994,0
1984,1980,37,122,59,253,73,53,10,64,day,15,0,0,2.07498023715,0.9953,1
1984,1980,56,90,91,203,47,27,14,97,world,8,0,0,3.94842364532,0.981,0
1984,1980,42,126,70,220,55,36,26,76,celebr,15,0,0,2.77636363636,0.9958,1
1984,1980,42,164,45,175,89,26,19,61,es,26,0,0,4.72768831169,0.9952,0
1984,1980,61,133,87,230,51,41,8,95,day,13,0,0,3.57391304348,0.9851,1
1984,1980,53,124,80,274,71,64,12,89,time,36,0,0,3.31284671533,-0.5423,1
1984,1980,44,175,78,461,75,126,17,81,miss,44,0,0,5.45331887202,-0.9904,1
1984,1980,39,154,67,298,39,85,42,67,go,17,0,0,2.52302013423,0.9977,1
1984,1980,39,66,72,170,20,40,20,75,around,9,0,0,2.73588235294,-0.7003,1
1984,1980,57,133,84,257,71,55,10,92,whoa,13,0,0,3.31412451362,0.9962,1
1984,1980,53,107,85,234,51,38,12,96,togeth,12,0,0,3.54102564103,0.9945,0
1984,1980,78,115,108,247,59,71,18,126,oh,5,0,0,5.10943319838,-0.9325,0
1984,1980,91,171,136,373,102,69,22,163,work,23,0,0,6.58656836461,-0.9231,0
1984,1980,56,180,89,348,88,80,24,89,gonna,17,0,0,4.05781609195,0.9287,1
1984,1980,51,148,82,390,50,141,26,93,know,20,0,0,4.63384615385,0.9287,1
1984,1980,41,122,69,322,67,69,13,76,night,12,0,0,3.4350931677,-0.6369,1
1984,1980,35,122,39,151,92,4,24,51,que,18,0,0,1.12543046358,0.8402,0
1984,1980,45,140,70,303,85,33,7,69,mind,21,0,0,2.94712871287,-0.9905,1
1984,1980,47,98,80,209,32,69,6,92,hold,14,0,0,3.50425837321,0.9878,1
1984,1980,39,70,69,138,54,30,5,72,danc,20,0,0,2.90652173913,0.6249,1
1984,1980,39,133,65,271,66,37,35,76,room,10,0,0,2.78922509225,0.9935,0
1984,1980,46,106,76,252,44,59,25,75,cover,14,0,0,2.6019047619,0.9837,1
1984,1980,44,119,77,305,81,58,14,94,automat,22,0,0,3.89672131148,0.0772,1
1984,1980,61,138,100,290,62,44,31,119,like,10,0,0,4.71206896552,0.9979,1
1984,1980,87,135,129,326,69,55,16,135,take,10,0,0,5.53650306748,0.9661,1
1984,1980,21,32,40,81,15,20,4,44,love,4,0,0,2.37987654321,0.9723,0
1984,1980,60,158,95,318,88,47,38,110,song,15,0,0,4.34176100629,-0.967,1
1984,1980,84,148,122,330,85,66,10,134,even,8,0,0,5.44151515152,-0.9287,1
1984,1980,30,54,32,61,35,6,4,39,de,7,0,0,5.35283372365,0.8402,0
1984,1980,45,99,75,219,40,36,38,81,call,17,0,0,2.67438356164,0.6908,1
1984,1980,39,113,69,263,55,61,12,75,look,12,0,0,2.84501901141,0.9875,1
1984,1980,25,28,40,57,18,9,2,41,night,2,0,0,3.67771929825,0.9313,0
1984,1980,60,131,97,260,43,67,42,104,love,12,0,0,4.2,0.9978,1
1984,1980,57,153,99,408,64,98,23,97,alway,9,0,0,5.01539215686,0.296,1
1984,1980,48,72,78,162,38,39,10,86,mayb,5,0,0,3.79419753086,0.3818,1
1984,1980,55,157,94,323,83,69,11,96,round,18,0,0,4.15712074303,0.9623,1
1984,1980,25,50,45,121,13,44,10,43,darl,6,0,0,0.943388429752,0.9741,0
1984,1980,58,148,91,338,52,99,12,94,love,13,0,0,3.93165680473,0.996,1
1984,1980,44,103,76,257,26,85,27,76,think,17,0,0,2.57949416342,0.3182,1
1984,1980,50,191,84,310,70,61,73,90,ooh,63,0,0,3.68580645161,0.9892,1
1985,1980,51,197,81,464,110,118,13,91,let,29,0,0,5.69422413793,0.9937,1
1985,1980,57,151,98,393,62,93,34,100,want,22,1,3,4.82254452926,0.9958,1
1985,1980,77,213,117,421,111,97,30,131,go,38,0,0,6.27173396675,0.9683,1
1985,1980,55,94,84,160,35,27,22,92,boy,11,0,0,4.315,-0.9359,1
1985,1980,48,93,78,235,39,52,17,87,love,16,0,0,3.0685106383,0.9982,1
1985,1980,52,97,83,244,31,41,30,99,hous,14,0,0,3.87770491803,0.9169,1
1985,1980,82,150,118,330,59,60,46,131,let,17,0,0,5.33424242424,0.9831,0
1985,1980,56,80,94,190,21,61,18,101,love,7,0,0,4.19263157895,0.9956,1
1985,1980,77,239,81,243,141,24,44,114,les,16,0,0,23.6383024691,-0.9612,0
1985,1980,52,174,86,322,52,74,30,95,oh,32,0,0,4.13136645963,0.996,1
1985,1980,39,175,70,387,95,67,28,72,night,31,0,0,4.01534883721,-0.9899,1
1985,1980,69,114,105,292,49,48,17,117,belong,10,0,0,4.59808219178,0.6486,1
1985,1980,56,136,94,263,60,65,33,105,life,17,0,0,4.19102661597,0.9382,0
1985,1980,67,144,99,326,63,38,21,107,belong,27,0,0,4.52300613497,0.9153,1
1985,1980,39,99,64,278,57,61,9,70,heat,20,0,0,2.45122302158,0.4404,1
1985,1980,54,172,79,399,58,154,17,85,never,35,0,0,4.33378446115,-0.9746,0
1985,1980,58,61,96,128,33,26,5,106,see,2,0,0,6.521875,0.8807,0
1985,1980,43,99,73,238,45,31,16,79,night,13,0,0,2.61680672269,0.2023,1
1985,1980,49,123,83,304,54,87,12,89,world,22,0,0,3.71460526316,0.9661,1
1985,1980,50,101,83,207,36,54,18,88,like,8,0,0,3.32642512077,0.9949,1
1985,1980,59,109,88,285,38,79,10,96,forget,9,0,0,3.84473684211,-0.6486,1
1985,1980,71,164,113,297,76,66,25,112,onli,12,0,0,4.31983164983,-0.936,0
1985,1980,51,113,84,233,45,67,12,94,lover,20,0,0,3.46051502146,0.999,1
1985,1980,30,80,55,238,46,31,6,61,love,18,0,0,1.7243697479,0.998,1
1985,1980,59,164,97,374,68,103,16,104,billi,18,0,0,4.71128342246,-0.9895,1
1985,1980,81,313,124,557,115,88,52,134,la,40,1,1,7.77877917415,0.994,1
1985,1980,71,160,112,368,77,89,26,120,danc,12,0,0,5.27782608696,0.9553,1
1985,1980,40,117,69,254,45,30,18,67,never,13,0,0,2.2025984252,-0.2858,1
1985,1980,40,61,65,127,27,26,9,76,oh,15,0,0,3.81141732283,-0.891,1
1985,1980,56,131,92,306,127,65,9,98,hush,24,0,0,4.03908496732,0.5994,1
1985,1980,98,157,148,322,82,65,17,172,glori,10,0,0,6.95310559006,0.9571,1
1985,1980,42,133,75,296,47,107,7,73,gonna,22,1,1,2.78013513514,0.891,1
1985,1980,96,118,138,265,55,39,25,158,bird,5,0,0,6.51547169811,0.9783,0
1985,1980,62,103,101,250,39,62,29,110,usa,17,0,0,4.282,-0.4215,1
1985,1980,73,153,112,345,84,73,32,129,street,11,0,0,5.45217391304,0.8885,1
1985,1980,45,80,86,241,25,79,21,88,need,7,0,0,3.39871369295,0.9806,1
1985,1980,38,170,65,410,70,129,14,71,would,25,0,0,4.25341463415,0.9799,1
1985,1980,73,151,97,235,70,26,15,108,smooth,14,0,0,4.1229787234,0.996,1
1985,1980,105,182,149,388,93,80,29,171,dirti,8,1,4,7.02051546392,0.9666,1
1985,1980,52,90,78,181,50,28,16,93,danc,8,0,0,3.98298342541,-0.9929,1
1985,1980,55,108,91,275,47,56,24,96,crazi,14,0,0,3.59927272727,0.9491,1
1985,1980,74,246,124,598,90,133,61,129,cool,25,0,0,8.26548494983,0.9244,1
1985,1980,37,99,60,216,29,62,14,63,near,20,0,0,1.75166666667,0.9821,1
1985,1980,90,146,143,362,70,86,30,161,kind,7,0,0,6.67806629834,0.9973,1
1985,1980,67,128,104,289,72,55,15,125,would,7,0,0,4.97380622837,-0.9811,1
1985,1980,52,147,83,292,31,57,53,99,free,22,0,0,3.87068493151,0.9993,1
1985,1980,46,71,71,132,36,24,7,75,wow,9,0,0,3.45454545455,0.991,1
1985,1980,112,204,161,427,106,62,39,189,one,10,0,0,7.82295081967,0.8934,1
1985,1980,65,318,103,768,134,170,58,113,make,32,0,0,10.9661979167,0.9996,1
1985,1980,60,72,90,163,37,43,9,97,got,3,0,0,4.55208588957,0.6597,0
1985,1980,91,215,142,431,93,72,19,160,love,14,0,0,6.98051044084,0.9985,1
1985,1980,34,62,59,158,28,18,16,61,say,5,0,0,1.69569620253,-0.91,0
1985,1980,65,182,97,364,107,60,19,109,built,38,0,0,4.96351648352,0.6705,1
1985,1980,60,178,90,330,61,74,24,97,hand,29,0,0,4.11848484848,0.9987,1
1985,1980,43,65,75,153,27,31,10,80,live,6,0,0,3.30993464052,0.9541,1
1985,1980,48,91,83,190,28,45,26,89,love,7,0,0,3.44736842105,0.9913,1
1985,1980,45,114,73,285,58,59,30,77,angel,25,0,0,3.05807017544,0.4767,1
1985,1980,35,54,58,117,26,15,14,66,got,5,1,1,3.01641025641,0.7003,1
1985,1980,63,117,102,263,61,70,16,107,whi,7,0,0,4.28076045627,0.4588,1
1985,1980,63,134,101,296,81,57,6,107,babi,13,0,0,4.13554054054,0.2263,1
1985,1980,51,137,85,293,52,47,38,90,want,13,0,0,3.49457337884,0.9553,1
1985,1980,94,193,128,293,89,46,27,147,la,20,0,0,5.79013651877,0.9741,0
1985,1980,82,148,118,307,62,72,17,125,la,16,0,0,5.06456026059,0.6705,1
1985,1980,53,115,89,209,76,36,13,101,girl,20,0,0,4.0123923445,0.9794,1
1985,1980,69,101,102,185,61,29,12,121,doe,13,0,0,5.63783783784,0.2732,0
1985,1980,47,98,84,235,53,50,12,94,love,4,0,0,3.42,0.9517,0
1985,1980,68,110,104,241,32,65,17,107,realli,5,0,0,4.32900414938,0.967,1
1985,1980,15,46,31,107,21,24,7,34,thing,15,0,0,0.10953271028,0.6808,0
1985,1980,45,123,76,254,84,71,14,85,jame,32,0,0,3.03881889764,0.3182,0
1985,1980,55,127,86,231,82,46,8,97,wall,18,0,0,3.65497835498,0.9544,1
1985,1980,87,190,130,401,64,105,37,132,penni,13,0,0,6.09428927681,0.9985,1
1985,1980,71,165,107,307,99,46,37,132,danc,16,0,0,5.33361563518,-0.9876,0
1985,1980,31,91,55,198,39,55,22,62,ba,16,0,0,1.61494949495,0.7717,1
1986,1980,40,125,72,258,55,56,16,81,learn,10,0,0,2.79465116279,0.9756,1
1986,1980,57,142,89,279,58,47,22,96,know,10,0,0,3.54021505376,0.9313,1
1986,1980,57,184,85,302,53,63,74,97,nasti,46,0,0,4.05006622517,0.9705,1
1986,1980,46,109,75,214,52,39,18,75,time,13,0,0,2.44551401869,0.989,1
1986,1980,59,223,92,361,127,47,61,104,end,52,0,0,4.82944598338,-0.9915,1
1986,1980,56,95,82,185,32,52,30,90,human,13,0,0,3.66054054054,-0.8779,1
1986,1980,44,78,75,173,36,33,13,86,oh,8,0,0,3.39589595376,0.1779,1
1986,1980,35,64,60,133,33,34,5,65,love,11,0,0,2.51691729323,0.9955,1
1986,1980,56,81,80,160,46,20,25,93,ah,6,0,0,4.38875,0.7506,1
1986,1980,28,88,53,228,24,67,18,57,love,22,0,0,1.65,0.9986,1
1986,1980,66,120,103,287,48,61,29,113,mad,17,0,0,4.51599303136,-0.9902,1
1986,1980,48,66,84,178,27,48,12,89,know,4,0,0,3.43,0.9896,1
1986,1980,53,138,86,315,74,41,30,103,desir,16,0,0,4.11841269841,0.128,1
1986,1980,34,61,60,131,27,37,7,60,love,11,0,0,2.15458015267,0.9951,1
1986,1980,54,148,77,252,70,19,55,84,oh,22,0,0,3.02333333333,0.9231,1
1986,1980,61,144,102,292,98,55,9,122,believ,25,0,0,4.8001369863,0.7269,0
1986,1980,48,125,86,353,45,150,11,89,need,35,0,0,4.01507082153,0.9792,1
1986,1980,63,91,98,191,49,36,11,107,shine,5,0,0,4.53047120419,0.985,1
1986,1980,43,89,78,248,37,62,23,89,rememb,13,0,0,3.32467741935,0.9741,0
1986,1980,36,130,67,353,60,44,51,76,littl,39,0,0,3.58050991501,-0.9967,0
1986,1980,52,130,80,208,69,39,35,87,better,17,0,0,3.24557692308,0.9965,0
1986,1980,61,98,99,263,56,66,11,105,miss,15,0,0,4.19102661597,0.9493,1
1986,1980,63,122,88,243,76,33,20,107,,16,0,0,4.28588477366,0.4019,0
1986,1980,41,102,65,221,61,39,4,70,onc,12,0,0,2.43755656109,0.9716,1
1986,1980,85,166,124,283,88,60,22,137,live,17,0,0,5.58236749117,0.9788,1
1986,1980,51,97,90,216,67,34,3,103,say,26,0,0,3.93685185185,0.9423,1
1986,1980,56,108,90,299,62,68,25,98,oh,6,0,0,3.73755852843,0.9918,1
1986,1980,42,131,82,298,85,48,18,85,rais,25,0,0,3.23577181208,0.9977,0
1986,1980,67,154,106,367,99,82,21,106,yeah,23,0,0,4.83817438692,0.9949,1
1986,1980,63,104,104,235,62,40,9,112,word,12,0,0,4.32382978723,0.9231,1
1986,1980,58,99,92,246,43,69,6,100,love,6,0,0,3.88674796748,0.9852,1
1986,1980,42,79,62,195,39,48,8,68,look,18,0,0,2.03487179487,0.8122,0
1986,1980,50,158,83,276,31,56,17,88,never,29,0,0,3.24231884058,0.8453,1
1986,1980,84,165,125,348,86,69,43,149,dream,12,0,0,6.09229885057,0.9771,1
1986,1980,46,79,76,179,41,39,14,82,hand,10,0,0,2.93558659218,0.9907,0
1986,1980,50,133,82,253,47,44,16,96,like,15,0,0,3.56747035573,0.9854,1
1986,1980,42,104,71,225,78,23,11,74,parti,23,0,0,2.58088888889,0.9652,1
1986,1980,55,161,86,380,64,146,19,87,take,34,0,0,4.52157894737,0.5267,1
1986,1980,39,80,41,86,60,5,6,57,para,7,0,0,7.82093023256,0.8402,0
1986,1980,58,99,101,314,38,87,28,101,time,4,0,0,4.05554140127,0.9847,1
1986,1980,35,143,60,261,68,82,2,59,know,32,0,0,2.14743295019,0.9403,1
1986,1980,65,150,103,318,63,60,24,113,livin,7,0,0,4.45308176101,0.9578,0
1986,1980,67,178,105,330,75,68,40,119,love,28,0,0,4.90515151515,0.999,1
1986,1980,74,173,113,365,80,93,11,129,away,14,0,0,5.6004109589,0.9674,1
1986,1980,30,69,56,158,18,59,6,56,hold,14,0,0,1.32227848101,0.8126,1
1986,1980,53,126,82,258,48,67,9,92,need,8,0,0,3.29775193798,0.9648,1
1986,1980,25,43,48,127,14,38,4,48,need,12,0,0,1.20984251969,-0.7269,1
1986,1980,79,179,115,383,94,75,16,124,oh,20,0,0,5.64036553525,0.8934,1
1986,1980,61,105,93,256,52,43,20,100,ooh,8,0,0,3.699375,0.7845,1
1986,1980,51,199,83,464,112,102,24,92,say,16,0,0,5.71965517241,0.9938,1
1986,1980,43,98,67,240,54,40,15,76,love,8,0,0,2.82666666667,0.9923,1
1986,1980,67,107,107,285,42,94,13,124,cri,9,0,0,5.00403508772,-0.3769,1
1986,1980,60,91,102,239,37,63,21,116,anoth,7,0,0,4.42719665272,0.9601,1
1986,1980,46,109,78,239,58,55,5,85,wo,12,0,0,2.89665271967,0.9485,0
1986,1980,40,107,68,282,29,69,27,73,give,13,0,0,2.92460992908,0.9935,1
1986,1980,52,159,75,329,91,70,15,80,bodi,9,0,0,3.51930091185,-0.5423,1
1986,1980,57,157,80,288,45,96,31,93,get,24,0,0,3.68041666667,0.9545,1
1986,1980,23,70,51,205,27,69,3,57,lie,14,0,0,1.59097560976,-0.4588,0
1986,1980,63,135,94,266,63,92,11,108,love,19,0,0,4.27097744361,0.9951,1
1986,1980,67,128,106,238,69,52,15,120,day,6,0,0,4.64957983193,0.8126,0
1986,1980,31,157,47,227,25,81,60,52,boy,47,0,0,1.40308370044,-0.9991,1
1986,1980,21,91,38,195,47,17,17,44,neon,16,0,0,0.582564102564,-0.9744,0
1986,1980,64,107,105,265,52,66,12,115,away,8,0,0,4.60075471698,0.9666,1
1986,1980,35,74,58,228,28,70,25,59,turn,13,0,0,1.75350877193,0.6124,1
1986,1980,41,89,69,187,29,62,13,75,love,11,0,0,2.65262032086,0.9953,1
1986,1980,46,122,73,254,80,49,9,82,walk,9,0,0,2.8994488189,0.9744,1
1986,1980,38,63,68,147,40,21,16,79,sleep,8,0,0,3.48149659864,0.7783,1
1986,1980,54,248,82,539,45,101,77,84,face,34,0,0,6.38896103896,0.9996,1
1986,1980,48,178,71,306,53,76,51,84,pop,42,0,0,3.49921568627,0.9905,0
1986,1980,52,97,86,189,46,49,16,91,alright,13,0,0,3.60148148148,0.985,0
1986,1980,73,139,113,282,56,76,16,126,love,10,0,0,5.14234042553,0.996,1
1986,1980,50,164,87,413,57,151,23,92,know,29,0,0,4.83857142857,0.9989,1
1986,1980,39,114,74,307,58,58,18,77,cheer,17,0,0,3.21960912052,0.9988,0
1986,1980,48,95,88,209,43,34,30,93,town,20,0,0,3.56071770335,0.6641,1
1986,1980,75,171,120,562,77,164,28,128,right,31,0,0,8.01754448399,0.9652,1
1986,1980,75,102,116,194,37,64,18,139,get,10,0,0,6.37463917526,0.8689,0
1987,1980,86,120,132,284,65,64,18,146,babi,7,1,1,5.9361971831,0.9879,1
1987,1980,45,102,77,184,62,28,13,80,carri,15,0,0,3.05043478261,0.2023,1
1987,1980,39,72,61,115,27,21,15,67,us,7,1,1,3.2347826087,0.9818,1
1987,1980,59,221,89,361,127,48,45,105,somebodi,31,0,0,4.86213296399,0.9972,1
1987,1980,43,83,74,194,50,50,2,84,see,15,0,0,3.02927835052,-0.936,0
1987,1980,60,143,101,334,53,110,19,113,lost,17,0,0,4.64221556886,-0.886,1
1987,1980,56,172,91,393,49,105,20,90,one,25,0,0,4.52229007634,0.9973,1
1987,1980,58,85,102,206,50,55,15,113,woman,5,0,0,4.78281553398,0.9201,0
1987,1980,68,122,98,231,50,29,8,118,oh,26,0,0,4.72770562771,0.8442,1
1987,1980,44,110,83,264,39,65,31,87,never,11,0,0,3.36863636364,0.8262,1
1987,1980,19,58,43,117,36,25,2,41,one,10,0,0,0.495042735043,-0.3818,0
1987,1980,93,138,136,254,91,28,24,168,time,15,0,0,6.89472440945,-0.9781,1
1987,1980,49,157,80,335,76,94,25,90,look,24,0,0,3.82014925373,0.9924,1
1987,1980,58,130,93,279,66,50,23,99,breakdown,16,0,0,3.66709677419,0.9585,1
1987,1980,17,140,32,291,95,29,2,33,talk,21,0,0,1.2081443299,0.9601,1
1987,1980,30,85,52,189,30,52,16,57,said,10,0,0,1.47873015873,-0.9559,0
1987,1980,41,172,73,415,69,91,16,76,alon,25,0,0,4.37096385542,0.8834,1
1987,1980,64,111,100,260,57,39,16,103,move,16,0,0,4.15461538462,0.9542,0
1987,1980,45,73,75,183,23,55,12,77,alon,10,0,0,2.8850273224,0.7377,1
1987,1980,69,167,109,325,76,75,61,120,big,38,0,0,5.00692307692,0.9698,1
1987,1980,66,170,98,303,68,56,32,113,la,18,0,0,4.66066006601,0.9931,1
1987,1980,66,89,101,209,38,44,16,115,well,4,0,0,4.80282296651,0.9828,0
1987,1980,52,121,84,263,57,62,4,89,heart,10,0,0,3.47315589354,0.9652,1
1987,1980,53,128,91,324,59,52,27,94,gonna,14,0,0,4.07345679012,0.9936,1
1987,1980,75,171,113,371,54,112,23,123,know,14,0,0,5.34212938005,0.9896,1
